time,Day,Year,Month,Date,hour,min,sec,timezone,latitude,longitude,speed,truck,svr1,svr2,svr3,svr4,Role,Transfer size,Transfer unit,Bitrate,bitrate_unit,Retransmissions,CWnd,cwnd_unit,Role-RX,Transfer size-RX,Transfer unit-RX,Bitrate-RX,bitrate_unit-RX,send_data,square_id
1656889286,,,,,,,,,,,,,1000,1000,1000,1000,,,,,,,,,,,,,,,
1656889286,,,,,,,,,,,,,1000,1000,1000,1000,,,,,,,,,,,,,,,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889287,Mon,2022,7,4,9,1,27,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889288,Mon,2022,7,4,9,1,28,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889289,Mon,2022,7,4,9,1,29,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889290,Mon,2022,7,4,9,1,30,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889291,Mon,2022,7,4,9,1,31,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889292,Mon,2022,7,4,9,1,32,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889292,Mon,2022,7,4,9,1,32,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889292,Mon,2022,7,4,9,1,32,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889292,Mon,2022,7,4,9,1,32,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889292,Mon,2022,7,4,9,1,32,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889292,Mon,2022,7,4,9,1,32,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889292,Mon,2022,7,4,9,1,32,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889292,Mon,2022,7,4,9,1,32,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889292,Mon,2022,7,4,9,1,32,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889292,Mon,2022,7,4,9,1,32,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889293,Mon,2022,7,4,9,1,33,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889294,Mon,2022,7,4,9,1,34,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889294,Mon,2022,7,4,9,1,34,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889294,Mon,2022,7,4,9,1,34,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889294,Mon,2022,7,4,9,1,34,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889294,Mon,2022,7,4,9,1,34,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889294,Mon,2022,7,4,9,1,34,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889294,Mon,2022,7,4,9,1,34,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889294,Mon,2022,7,4,9,1,34,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889294,Mon,2022,7,4,9,1,34,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889294,Mon,2022,7,4,9,1,34,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889295,Mon,2022,7,4,9,1,35,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889296,Mon,2022,7,4,9,1,36,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889296,Mon,2022,7,4,9,1,36,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889296,Mon,2022,7,4,9,1,36,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889296,Mon,2022,7,4,9,1,36,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889296,Mon,2022,7,4,9,1,36,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889296,Mon,2022,7,4,9,1,36,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889296,Mon,2022,7,4,9,1,36,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889296,Mon,2022,7,4,9,1,36,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889296,Mon,2022,7,4,9,1,36,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889296,Mon,2022,7,4,9,1,36,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889296,Mon,2022,7,4,9,1,36,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889297,Mon,2022,7,4,9,1,37,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889298,Mon,2022,7,4,9,1,38,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889299,Mon,2022,7,4,9,1,39,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889299,Mon,2022,7,4,9,1,39,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889299,Mon,2022,7,4,9,1,39,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889299,Mon,2022,7,4,9,1,39,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889299,Mon,2022,7,4,9,1,39,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
1656889299,Mon,2022,7,4,9,1,39,AEST,99,999,-1,garbo05,1000,1000,1000,1000,,,,,,,,,,,,,,0,
