kmeans_cluster,datetime_hour,svr1,upload_bitrate_mbps,download_bitrate_mbps,target_latency,target_throughput,latency_lag_1h,throughput_lag_1h,latency_rolling_3h,throughput_rolling_3h,latency_rolling_6h,throughput_rolling_6h,hour_sin,hour_cos,dow_sin,dow_cos,hour_of_day,day_of_week,zone_count
0,2022-07-13 00:00:00,48.17763157894737,12.898421052631578,21.989565217391306,70.65344827586206,39.208333333333336,66.85,31.08934362934363,65.00120559334844,33.085705976170374,68.54718577876378,31.420011648065497,0.0,1.0,0.9749279121818236,-0.2225209339563143,0,2,39
0,2022-07-13 01:00:00,63.72057823129252,12.07578125,20.179609401675116,53.49338942307693,28.916652046783625,45.786104826546,32.30761057945897,60.53542036271143,32.49229171547951,60.609078531669084,33.64743235791593,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,1,2,30
0,2022-07-13 02:00:00,77.21851851851852,11.475628415300546,24.888138528138526,82.05550847457627,43.08928571428572,65.57850985221675,35.1735552193646,84.28623070382,36.99504394078337,73.13013987246241,35.80317378411029,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,2,2,49
0,2022-07-13 03:00:00,108.62230603448276,13.152925531914892,50.79037037037037,119.3823322702575,31.153131083202513,82.583671875,35.14603238866397,94.60262872421147,46.657303659487724,80.15089458563583,41.321208113059825,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,3,2,26
0,2022-07-13 04:00:00,236.6443346007605,12.84739365815932,72.77246713070379,71.21850775193798,107.91175617375815,200.99843907351465,61.41207184628237,182.47656603049333,67.74802040476395,130.30318065229332,77.39647744415466,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,4,2,1
0,2022-07-13 05:00:00,35.774289405684755,25.35884529147982,83.09949551569507,113.61735294117648,50.56382537385432,242.63705323193915,85.61986078886311,171.6180000191306,85.16342448077346,128.64762383744136,84.94760822494233,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,5,2,1
0,2022-07-13 19:00:00,78.850619681835,10.310589569161,18.44460440633585,72.73426397685876,32.413558577853934,63.742701048951055,39.000952380952384,95.43329383523556,34.62376007526646,89.34419113112101,34.27358832818611,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,19,2,24
0,2022-07-13 20:00:00,73.52801805337519,11.715397680394942,15.496326360887096,59.78376598760549,30.251889140271494,59.405069352708054,28.203574766107586,69.22271496800187,27.53790023217652,68.5844778470547,29.592342855281522,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,20,2,16
0,2022-07-13 21:00:00,47.56054625789889,13.841936299115167,15.872079205826513,84.13865429970973,25.888371924395287,78.76865724614233,27.18796095025553,71.54271366674442,29.896169751042052,66.35999190789133,29.451074714435528,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,21,2,16
0,2022-07-13 22:00:00,72.2551724137931,12.6,21.30386058981233,76.89882352941176,32.21228571428571,73.13369565217391,35.38234972677596,84.84251683501684,38.05400591324872,83.69211197161256,34.77582623794229,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,22,2,49
0,2022-07-13 23:00:00,69.21512931034482,11.806692477876105,19.369945887445887,68.29863947574334,31.81579218905164,100.51973572037511,33.943808357215495,78.56055860596186,35.61330810473227,90.42253402962214,34.833719977021616,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,23,2,50
0,2022-07-14 00:00:00,84.81245791245792,13.153055218446603,18.390857007575754,87.09631714222883,31.759881072724028,77.05433964932126,31.166813519813523,97.5718141971022,32.88182774224279,90.51462574722983,34.24664462977262,0.0,1.0,0.4338837391175582,-0.900968867902419,0,3,40
