square_id,latitude,longitude,speed,svr1,upload_bitrate_mbps,download_bitrate_mbps,measurement_count,kmeans_cluster,dbscan_cluster
square_111669149748,-37.713430761840165,144.7796616373931,10.45594295417281,61.99159165445538,12.42153597703212,19.9885062185986,16955,0,-1
square_111669149750,-37.71317347114034,144.78751074288672,6.909511020914936,55.74197867505681,11.39841497378768,17.44432040433271,13531,0,-1
square_111669149752,-37.71305459159355,144.7942084660925,6.488405660925143,54.71756648016597,9.955493987650309,23.646323390824733,18462,0,-1
square_111669149754,-37.713129737684135,144.80107477119054,7.9987238217821774,138.37843589558173,6.541950483091787,19.71440847085409,16564,1,-1
square_111669149756,-37.71372113920039,144.80829769283275,6.587187008288639,209.4722408026756,5.157818137493905,14.79410943785044,4102,1,-1
square_111669149758,-37.71182565553236,144.8146371551844,5.040002126652749,196.22348816827343,4.182400835073069,16.526394887352122,1437,1,-1
square_111669149760,-37.712673307678976,144.82462897815913,10.720784020800831,247.91517027863776,7.205875547765117,24.168614267227213,5769,1,-1
square_111669149762,-37.71478690805033,144.83037406366475,15.678142178034244,115.9632221121022,12.630453797774551,23.319652160437837,10571,0,-1
square_111669149764,-37.71479517382938,144.83563275561255,38.08754655805003,73.85463994060876,14.002303030303027,21.319784511784512,1559,0,0
square_111669149768,-37.71293949470952,144.8531849983844,3.9029588741541192,67.04631272603102,16.876956508333077,39.2404579967556,75513,0,-1
square_111669149772,-37.71433185350661,144.8582318543658,47.27471509870046,107.81190266044636,10.865620137299771,27.395603247461384,9311,0,-1
square_111669149776,-37.71571156,144.87508148,63.94116426666666,69.55999999999999,14.926666666666666,10.932,75,0,-1
square_120259084292,-37.70446144064013,144.75348286862672,4.986533089691105,66.70309810671256,15.360327502791217,39.31915763397841,2687,0,-1
square_120259084301,-37.70559208034433,144.75804654411766,12.314869350071737,61.84409090909092,6.737276850507983,14.24649197206096,5576,1,-1
square_120259084303,-37.70621132334914,144.76622145807795,9.072683489765236,249.54957277129023,7.695775320139698,10.524818097897263,8647,1,-1
square_120259084304,-37.70788709427889,144.772805990759,7.931712948188142,275.6081671535628,7.161443029709435,10.839661647503128,9631,1,-1
square_120259084306,-37.70706974966774,144.7801578282386,9.812555080916267,109.79315921554048,11.794079489457951,9.961578550683113,12791,0,-1
square_120259084308,-37.70740421191213,144.78693330620985,8.128579726227297,91.99742633345768,11.541432606941084,14.796233451245964,12609,0,-1
square_120259084310,-37.707858542910245,144.79482053941183,8.16434631201487,34.46113198096669,15.119343283582088,21.883683595909343,9147,0,-1
square_120259084312,-37.7080595510352,144.801181423706,10.39366403146998,55.33289583581912,12.645718985461103,19.40346124923724,9660,0,-1
square_120259084314,-37.70683586765149,144.80808286433523,8.510149375942117,81.54992826398852,9.588801098230627,22.91834160740162,3317,0,-1
square_120259084316,-37.70621122196442,144.81462350116007,37.0024329033256,138.7984230055659,8.880428931875526,34.19363067703953,1293,0,-1
square_120259084318,-37.70784303127079,144.8214852980705,31.187665213572853,186.641653418124,7.692651356993737,23.29516115659795,1503,1,-1
square_120259084320,-37.70684960026042,144.83243638671874,25.524054203125,93.00135951661632,11.497916666666669,21.681184895833336,768,0,-1
square_120259084322,-37.70832311507937,144.83525274603176,33.87374142857143,63.103652968036535,14.0,22.226468253968253,252,0,0
square_120259084328,-37.70754775471698,144.86077126415094,40.514631547169806,28.89333333333333,14.211698113207548,0.0,53,0,-1
square_120259084353,-37.70071964854437,144.7538821122413,5.217881055068397,108.7989291598023,13.026411785338478,33.26721599877236,2851,0,-1
square_120259084355,-37.698881660349855,144.75832539540815,7.437823949271137,69.6778732176602,13.36604227405248,17.756568977200256,13720,0,-1
square_120259084357,-37.69920716114928,144.7650619944566,7.02074836164897,188.2790190997217,8.717873154729359,8.67741690180036,12808,1,-1
square_120259084358,-37.69992708634112,144.77087181033264,9.967656670912952,69.7170032879286,9.042222222222222,6.141783741640946,2826,1,-1
square_120259084359,-37.700227021612825,144.78115275877295,14.608033699279572,59.5257174392936,13.336039620140037,5.330522958335796,4303,0,-1
square_120259084360,-37.69951398341941,144.78731760614295,11.222904545800487,68.65638263140711,13.393323262839878,7.170406063323949,3679,0,-1
square_120259084361,-37.69980339307424,144.80126331350158,11.155709792595324,35.10661727349704,16.51959762655294,20.6977062859262,5429,0,-1
square_120259084363,-37.70128987983497,144.80783002836515,23.67719629912326,48.20492289442468,14.663326293558606,16.933215417106652,1939,0,-1
square_120259084367,-37.70212774796748,144.8220004512195,13.369783739837398,202.90531400966185,7.640243902439025,21.58759765625,246,1,-1
square_128849018907,-37.69538400442477,144.75428416371682,8.58430681415929,81.81092896174863,12.59070796460177,43.02534879701327,226,0,-1
square_128849018908,-37.69231876785901,144.75887841537178,7.670637124204818,90.16610394308452,12.18081134633434,14.347455902433778,9589,0,-1
square_128849018909,-37.69236233224778,144.76485603419502,6.093783028699369,168.61073536449194,9.841740959359525,16.869674946941362,14739,1,-1
square_128849018910,-37.69250574130289,144.77342659798524,11.112149752048357,46.84407327586207,14.05912155809268,23.621926114422436,7445,0,-1
square_128849018911,-37.6925040559676,144.78000164120263,6.119426517343679,70.14185286467018,15.128545082332552,14.42500470341204,17528,0,-1
square_128849018912,-37.69146290286095,144.7867433208583,6.873552292082501,67.54559178743962,12.86604328711532,11.270760186369207,6012,0,-1
square_128849018913,-37.6936407129927,144.79393891416058,11.627270739854016,74.70332167832167,13.373477372262776,15.98279535812044,3425,0,-1
square_128849018914,-37.69465406849315,144.80041776516632,31.381792070450096,70.06198156682028,11.363737769080236,18.796066918419765,511,0,-1
square_128849018915,-37.69300257303371,144.80731828089887,27.99338924344569,86.06548672566372,8.999288389513108,30.008047167603,267,0,-1
square_128849018960,-37.68583211394102,144.75925285299374,6.5134434512958,119.43153037682646,12.72290437890974,10.685567968400916,4476,0,-1
square_128849018961,-37.68790638404327,144.7653902616633,5.552245912102773,180.2283214001591,8.966531440162273,18.732517906947265,1479,1,-1
square_128849018962,-37.68464425767473,144.773165239386,5.846910974526454,70.58167009923235,11.676175702155453,21.21426360426192,6124,0,-1
square_128849018963,-37.68578193313906,144.77970471952403,6.523063760077708,36.9041190144119,16.691573579407482,16.945867173903697,12354,0,-1
square_128849018964,-37.68720215126812,144.78492486186596,14.488535701086958,36.85070717653222,14.516748188405796,18.954347932235056,2208,0,-1
square_128849018965,-37.68446869784173,144.79273179856114,12.003205050359712,94.53185840707964,10.32338129496403,8.477517985611511,278,0,-1
square_137438953518,-37.67678679452055,144.76535816438354,76.75951419178082,40.41692307692308,14.838356164383562,16.90876712328767,73,0,-1
square_137438953519,-37.67984634172662,144.7731090827338,32.166435352517986,42.69710743801653,13.105071942446044,27.8618345323741,278,0,-1
square_154618822733,-37.63473468831169,144.80188733766232,47.672019324675325,55.18636363636364,0.0,0.0,77,1,-1
square_34359738372,-37.82657806296691,144.7861878484525,9.858622928495196,37.37743526510481,13.176601607347877,14.405926153487371,937,0,-1
square_34359738374,-37.827781122340426,144.79545888297872,42.40740138297872,101.9275,4.854255319148936,20.839787234042557,188,1,-1
square_34359738394,-37.82049675862351,144.78738039937878,37.19395790747098,76.54937836797536,10.466023873570949,18.06057158130884,12234,0,1
square_34359738396,-37.82165760501794,144.79579267582943,9.26657585599966,173.17615993484512,6.440798240912885,17.032896115583604,47111,1,-1
square_34359738429,-37.81200499241604,144.77129674322862,43.60094576381365,56.78925879396985,11.616052060737529,15.519826464208244,923,0,-1
square_34359738430,-37.81301316216216,144.78076464864864,42.17392898237368,43.53653532608696,9.907755581668626,18.758354876615748,851,0,-1
square_34359738432,-37.81390220453347,144.78723456961285,33.184613183154696,57.864944134078215,10.715214462299135,17.375140087830268,17073,0,1
square_34359738434,-37.81435200766283,144.7947322375479,67.80321721072796,50.45089285714285,10.493486590038314,15.661877394636017,261,0,1
square_34359738436,-37.81477767462687,144.8011049761194,32.8723200119403,143.14225352112678,9.0244776119403,16.337512360074626,335,1,-1
square_34359738438,-37.81296530564924,144.81027833263067,7.146765718381112,72.59334963325183,13.570195290063182,14.563647329121196,2372,0,-1
square_34359738440,-37.81337091577598,144.8167131030355,9.548340326635314,42.67465705765408,14.83109634551495,20.78129568106312,2339,0,-1
square_42949672967,-37.80725072591744,144.76970266284405,51.14735301376147,101.45121820615796,9.491803278688524,15.602370050863582,872,0,-1
square_42949672970,-37.806819330088665,144.7882032061488,53.08894169121048,47.17848548871344,11.903997182248164,18.788554895843816,10376,0,-1
square_42949672976,-37.80847917391304,144.80791407246377,44.16375826086957,25.1,9.282608695652174,12.290289855072464,69,0,-1
square_42949672978,-37.80640486754967,144.81864746887416,27.771183989403976,65.37329286798179,13.48980132450331,20.829442156456956,755,0,-1
square_42949672980,-37.80358882413088,144.82328835991822,6.786193840490798,51.57146226415095,11.50920245398773,12.994887525562373,489,0,-1
square_42949673001,-37.79641630935252,144.75346441726617,49.43882023021583,106.734126984127,12.421897810218978,28.517445255474453,139,0,-1
square_42949673003,-37.79712665361077,144.75850444757242,84.73413739208486,51.378990566037736,14.731057250313413,24.33994149603009,2451,0,-1
square_42949673005,-37.79710717606444,144.76535251285,37.97903397391638,118.42751185369156,11.277984090027164,25.79341515691696,5214,0,-1
square_42949673007,-37.7984042028908,144.77161013169166,64.39562728693791,102.42837311557788,8.050384615384615,20.415271205357143,3736,0,-1
square_42949673009,-37.79923113254204,144.7799916884273,87.30589038575667,64.64022941176471,12.69804424333836,25.85019570528532,2022,0,-1
square_42949673011,-37.79969284132314,144.78858402266812,54.6993970104945,48.20331521211533,12.991568215629648,19.256259898089503,11911,0,-1
square_42949673013,-37.797776602779386,144.7945125538506,12.634422819918932,70.916478449716,10.616036479444125,12.644377533294731,3454,0,-1
square_42949673015,-37.79868209277219,144.8015926902104,10.783275252698994,127.3491140594907,7.592744092324602,16.954397228916697,5465,1,-1
square_42949673017,-37.79948382846232,144.8087227776479,5.904767785519446,53.615803066252965,10.32023073106186,20.366533875056856,12831,0,-1
square_42949673019,-37.79956737909136,144.8162953555447,7.370060689789937,42.740974315687936,11.216290857889971,14.47566465179649,10235,0,-1
square_42949673021,-37.8002895923682,144.8235377204507,6.198884358418368,69.98631710362048,13.442889030612244,15.831867883383822,9408,0,-1
square_42949673022,-37.80059097403651,144.82874432819474,6.403796012981744,77.518355704698,12.220872210953347,16.873644705565418,4930,0,-1
square_51539607556,-37.79311885184,144.75263171456,50.50822433472,108.55659574468083,11.757391803278688,24.48760508452869,6250,0,-1
square_51539607558,-37.79317006456428,144.75800920812125,6.942747391327644,122.59372652951218,11.98109376204796,23.17315673432801,26129,0,-1
square_51539607560,-37.7939473155448,144.76520256396867,7.337018264025982,124.42587446633212,11.071955846173768,19.889402237027387,15703,0,-1
square_51539607562,-37.793583118495526,144.77030834599233,13.66753716487128,104.86865257313688,10.974018794914317,18.708690272595355,5477,0,-1
square_51539607566,-37.79301774147727,144.78867479198232,52.53522427373737,40.330543502081966,13.486107819905214,21.555535958738563,15840,0,-1
square_51539607569,-37.79325031059355,144.79388896662903,6.615442015816459,41.88188728439631,14.224274782302754,13.89367349673454,11507,0,-1
square_51539607571,-37.79206638471983,144.80168433212637,6.843896927672671,63.329959089478656,12.683231839112864,18.97792977560262,11047,0,-1
square_51539607573,-37.792506976011786,144.80965864141996,6.061840812928772,85.91020851293104,9.351011230492489,18.133692692887355,21719,0,-1
square_51539607575,-37.792246726099165,144.81620985129302,6.64968404962488,132.98675119094878,9.619891140656598,19.205122661729277,23859,0,-1
square_51539607577,-37.79264334624492,144.82252570932002,6.297022102165088,201.1700212830648,9.555900471900472,16.219382386851137,11824,1,-1
square_51539607579,-37.79361248464037,144.83139955582368,6.33599313262181,58.87748537353736,6.452254710851202,9.166108192210851,10775,1,-1
square_51539607580,-37.79127399384178,144.83817991248225,5.973145234486026,231.62119769557307,5.599328110161443,13.11203197337963,8444,1,-1
square_51539607582,-37.79157022875611,144.84325423994954,5.1981940671606495,209.0952407152682,5.569191234431656,16.064476080300132,6343,1,-1
square_51539607596,-37.785168665692446,144.76464049842627,7.610434258992805,178.86016091357382,8.557693345323742,10.179559532549742,4448,1,-1
square_51539607604,-37.78695427799737,144.718264629776,22.43081398682477,180.04640522875815,1.9061994219653176,9.519335401237354,759,1,-1
square_51539607606,-37.78363861319042,144.72301524799246,12.168843780601913,222.33812220982145,3.933429909488012,10.50089692607714,28642,1,-1
square_51539607609,-37.78501499201578,144.72914724826228,19.22635238249108,308.48205442176874,1.6848050321015486,4.541744796133724,10646,1,-1
square_51539607612,-37.78520315566714,144.73503665952296,25.6188908705165,182.97721979964643,6.4460861603700845,16.222785994648106,11152,1,-1
square_51539607616,-37.78597862530756,144.74933266432336,81.96933447451669,119.6983219761499,8.125383211678832,14.911244853444344,2845,1,-1
square_51539607618,-37.7856475324831,144.75783673363006,6.600477114782162,310.21224040276905,5.519413837559089,12.867140737470455,11683,1,-1
square_51539607619,-37.78524798753492,144.77112962798196,14.070465120997206,202.5727969348659,7.476250544662309,13.362142054738564,4653,1,-1
square_51539607623,-37.78627952045305,144.78915912700683,71.05632733274686,58.54361024033438,10.527013146999034,19.69913961656289,9094,0,2
square_51539607626,-37.78553870803128,144.79447853901183,18.79670918542541,44.59208636312786,11.68347943358058,18.0788635506725,10484,0,2
square_51539607629,-37.785655790378506,144.80151933516325,9.866299637099104,31.4964193960017,16.064965232507607,20.48415664781164,13844,0,-1
square_51539607631,-37.78652836216467,144.80965251012435,7.706349890225101,56.556001680974965,13.998948480164865,20.904977717671304,19458,0,-1
square_51539607633,-37.786674045915404,144.81554814382065,7.057490326142303,129.66834486373165,9.112518327450449,20.56321355174252,22389,0,-1
square_51539607635,-37.78670194686169,144.82221683447509,6.8623528283651165,168.39066341787574,8.850491575634141,18.60166917693193,10802,1,-1
square_60129542144,-37.78680477888612,144.82997577182044,18.279226144638404,81.61978021978021,7.045502933780385,14.466923443393757,2406,1,-1
square_60129542146,-37.78649607759473,144.8379148875618,6.594532035584844,187.79903405696075,8.483287434411668,14.074296095492995,12140,1,-1
square_60129542148,-37.7857770048356,144.84339698342083,6.2857721818181815,246.56541315345697,8.155305445324375,18.07221389700929,7238,1,-1
square_60129542170,-37.781538708566856,144.7230728414732,9.59319714064585,141.89390284478455,7.91066705222045,19.54066619877188,7494,1,-1
square_60129542173,-37.78186860634921,144.72586852698413,3.257432825396825,268.72901554404143,1.3333333333333333,3.152049541170635,315,1,-1
square_60129542176,-37.77855034376466,144.73695200234704,60.03583657580973,85.72182412247946,10.494045924967658,21.633226127279062,6391,0,-1
square_60129542178,-37.77699167905647,144.74695539099355,96.18605712080056,155.47825704225352,4.4222189128816085,11.052495288067758,1399,1,-1
square_60129542180,-37.78042332638889,144.7475467685185,95.98581611111112,187.0669197080292,2.541270783847981,6.297321133647565,864,1,-1
square_60129542182,-37.77844273977575,144.758568717156,6.69396811588567,268.7905361557479,6.886764324604615,16.166252730678394,15429,1,-1
square_60129542184,-37.77866713958152,144.76523268848186,5.72518569075473,317.51930708913426,6.347779783393501,12.08136840836634,14959,1,-1
square_60129542186,-37.77896391849084,144.7713557604556,12.31071960704752,269.16356129578656,5.899388849177985,9.746501180391128,5619,1,-1
square_60129542188,-37.77964729545455,144.78005472727273,58.219700493506494,110.57103174603176,6.372142857142856,17.471843166599026,308,1,-1
square_60129542190,-37.78114674704492,144.787207678487,55.84375442080378,43.010137362637366,10.16936170212766,17.792115008126476,423,0,2
square_60129542192,-37.77887095994384,144.79397743987445,65.71184078691775,62.65111175616836,11.0848603920903,19.17176112931501,12108,0,2
square_60129542195,-37.77889689245926,144.80173619860048,5.994161612374551,43.32955616139586,12.843449869979777,19.083618046024757,10861,0,-1
square_60129542197,-37.77917956997455,144.80799744959876,8.76991744529262,100.78854400749064,10.795212044105174,21.77743268013809,5109,0,-1
square_60129542199,-37.77873071259935,144.8161699012389,9.846247396446936,99.29457196867403,12.860773726040206,27.57467696736939,8556,0,-1
square_60129542201,-37.77898278672885,144.82150706211576,12.490418040279838,44.68245397286822,13.344097560975609,25.54592251292418,4717,0,-1
square_60129542203,-37.77638625717399,144.83066252669815,17.26993699963676,37.23683326333473,13.580322462440453,14.704419201172591,2753,0,-1
square_60129542205,-37.776911897284535,144.83880060123963,10.743952717827629,56.10908781484003,14.25646103896104,13.07195554622934,3388,0,-1
square_60129542207,-37.77860074581535,144.84462134987058,6.772748819672131,99.50026689324272,13.059084078921824,17.76055548701894,11590,0,-1
square_68719476737,-37.77115907293887,144.73801943025734,68.13856118931324,98.0751232498521,9.02473141891892,19.830519772091428,6101,0,-1
square_68719476739,-37.7712167725137,144.7457798218481,92.12803368050118,115.16934166266218,8.576683026584869,17.622161018980062,2554,1,-1
square_68719476742,-37.77042945581683,144.7584930555693,7.348800407425743,121.71429424943987,10.31097161851189,19.84117599499009,8080,0,-1
square_68719476744,-37.77042494598781,144.7659931933285,10.959755195290716,162.0835782466717,9.013366628114817,14.850681940647672,9683,1,-1
square_68719476746,-37.77057787567634,144.7735081475037,17.261799777422528,53.855262133121805,12.612874125874129,17.875478864530354,16264,0,-1
square_68719476748,-37.77031088298647,144.7779849458594,20.147426334449133,38.4299478290138,14.448056589724496,21.6063008190618,6871,0,-1
square_68719476750,-37.77074880725514,144.788045461185,38.50832024183797,64.00056167090037,12.501710762907784,19.650706571691178,4135,0,-1
square_68719476752,-37.77118288064612,144.7949136218217,57.62212679539336,49.02310903045152,12.279603811608396,21.80425958474625,13372,0,-1
square_68719476754,-37.771673350166246,144.80017227098918,36.9986479035744,41.433634844868735,13.220216295674089,18.69814284554153,4812,0,-1
square_68719476757,-37.76881406387815,144.80882489042966,87.01981538076835,146.06543694690265,6.937933596470861,13.576907400924366,4399,1,-1
square_68719476759,-37.767880531725886,144.8133921890863,90.38484818274112,173.53065250379362,5.203268983268983,10.765967915460102,788,1,-1
square_68719476761,-37.76850041548664,144.82384457662664,6.754336284638824,193.81600765306123,7.498117942283564,18.64001075461552,5579,1,-1
square_68719476763,-37.77060181695946,144.8315673280008,7.291593466090882,126.6672609596134,8.102980669912942,15.895581426224116,20378,1,-1
square_68719476765,-37.770330198080174,144.837649298521,6.927045373872204,53.15912392956798,11.295404691427011,18.35335428517444,24273,0,-1
square_68719476767,-37.77130223422376,144.84443880486785,6.769950232129561,72.66547805727976,10.314969461234924,16.203504023557578,21488,0,-1
square_68719476769,-37.770737150070126,144.8486420631136,10.34269270687237,48.88858520900322,13.339901823281908,12.449270687237028,713,0,-1
square_68719476793,-37.7640626098981,144.73899888116978,45.11479866772528,96.36328192771086,9.502858498238004,21.05039370637368,7557,0,-1
square_68719476795,-37.76361081007509,144.74223671339172,60.615473821026285,84.63441509433963,14.889442834138489,26.30867535351248,3196,0,-1
square_68719476797,-37.76203697045101,144.7533122492224,30.399996749611194,72.63711244794077,11.00985194077631,22.9858659557573,2572,0,-1
square_68719476799,-37.76380369585184,144.75884686222992,14.989536847700068,173.08584196088842,9.220830478800336,16.572641555102003,13283,1,-1
square_68719476801,-37.7645362968593,144.7648440214824,15.695195353266332,238.13845316572127,6.93314965640112,18.01547685778029,7960,1,-1
square_68719476803,-37.76411216765228,144.77362869406662,20.309883525724423,66.25167914813947,8.444641224408667,18.30042969526436,10146,0,-1
square_68719476805,-37.764108554597705,144.7791508663793,16.23754526340996,252.05652544782487,9.003755710507335,17.33165905265689,4176,1,-1
square_68719476807,-37.76461163458884,144.7875308394794,12.459661431670282,299.6595612780162,6.089627292447249,15.626759638138434,5071,1,-1
square_68719476809,-37.7632367829134,144.7944391351577,5.457503143000167,320.24616463048267,3.87530269998323,12.64947062549786,5993,1,-1
square_68719476811,-37.76508247439162,144.80215524702885,50.336736902093946,86.97621483796678,11.9694,21.308061285971224,7068,0,-1
square_68719476813,-37.76335944778453,144.80860714178976,10.594353610425715,209.00452130945027,8.949561586638831,16.46521628786643,5755,1,-1
square_68719476815,-37.76423818590013,144.8162158683732,69.19566928801231,203.50740242261105,8.761028474288143,17.0360060599722,7149,1,-1
square_68719476817,-37.76426567683779,144.82361441055482,15.124797584493631,130.31211155378486,9.324857106458872,15.862833174146196,23629,1,-1
square_68719476819,-37.76444225390182,144.83014587836777,8.94591111849333,137.0790747658769,8.866575809211108,20.68335809633294,22938,0,-1
square_77309411328,-37.76626835451303,144.83761029097397,7.068348784546005,56.39276756247053,12.18547742515384,14.61690244071078,14857,0,-1
square_77309411330,-37.76599566981254,144.8438722043956,9.40430276405947,73.92118761274804,10.111182934712346,15.190839156936814,7735,0,-1
square_77309411332,-37.76463272760388,144.85086775116676,8.709089765737051,88.81831873673036,11.424328539838765,13.301499047918329,8785,0,-1
square_77309411361,-37.757923531821646,144.739602328125,25.391156793445123,45.9802622654307,14.305233030361633,27.44125454004303,5248,0,-1
square_77309411363,-37.75803799858916,144.74316555445824,35.293072781038376,78.05737595737595,12.327636729994245,25.44617537195956,3544,0,-1
square_77309411365,-37.759659871119474,144.7489374844779,47.107958084666045,114.9267508610792,9.69538240917782,18.16455698046128,1063,0,-1
square_77309411367,-37.75698819176864,144.75987587363738,6.535710884093437,261.68188282138794,5.746384872080089,14.352893544911012,4495,1,-1
square_77309411369,-37.75585127966632,144.76493838248174,6.750912717413972,261.1757714868656,7.932533889468196,20.133752566149635,4795,1,-1
square_77309411371,-37.756987781378825,144.77251983283583,7.669514772992182,91.93258585164835,11.165469793887704,23.710485874200423,7035,0,-1
square_77309411373,-37.75756775627376,144.7775221,27.071229741444867,128.999549075605,9.505094532447623,16.203614498834312,7890,1,-1
square_77309411375,-37.75668022208589,144.787511900818,11.252467193456033,236.7290735626412,4.365337423312884,7.129578716129857,4890,1,-1
square_77309411377,-37.75616992617449,144.79377797174965,13.09323994256282,136.28806682577564,6.057187155674484,18.992155576105777,6407,1,-1
square_77309411379,-37.75684972295009,144.80209336434564,8.15207587438049,139.7244713870029,7.149977968946706,18.949642386746618,20379,1,-1
square_77309411381,-37.75738299861966,144.8081288448715,7.830930294754725,202.5717424390244,7.432055638139733,18.213152072701543,18836,1,-1
square_77309411383,-37.75655648209477,144.81517594601507,6.646780378567582,329.5413775850567,6.117431340872375,13.658688059012352,7428,1,-1
square_77309411385,-37.75702037558363,144.8236744084043,35.04055249354573,172.5134134379598,10.850799226999792,21.23825745635698,14564,0,-1
square_77309411387,-37.75655923402163,144.82982138479187,16.14232002818748,228.64378409976612,8.341311610301984,17.134119525207254,12204,1,-1
square_77309411389,-37.754619822916666,144.83733271875,24.256840083333334,270.083950617284,11.703125,60.904270833333335,96,0,-1
square_77309411391,-37.75775757709648,144.84771443101894,7.131753074842201,200.8488599348534,5.020611274369267,17.76464232726491,1109,1,-1
square_85899345923,-37.74879644790047,144.73795159875584,42.88259051944012,155.21233644859814,11.164230171073095,26.014283631415243,643,0,-1
square_85899345924,-37.74830696774194,144.74316653598015,49.8936060942928,142.3140350877193,15.52605459057072,33.716153846153844,403,0,-1
square_85899345926,-37.746827852040816,144.74853995408165,33.42971497959184,132.86172839506173,8.14234693877551,15.5790794403699,196,1,-1
square_85899345928,-37.749570136018114,144.7606630765001,5.336277857350801,230.33784995064164,6.779243206741663,23.313612886072555,6183,1,-1
square_85899345930,-37.74936997133331,144.76558770313878,6.3415047943893,192.2663214562708,8.769071327277604,19.850294237596295,26093,1,-1
square_85899345932,-37.749060858455664,144.77210350877192,10.437143047141662,52.56953775038521,13.210565181025212,17.73787219761919,8379,0,-1
