square_id,datetime_hour,mean_latency,mean_throughput,mean_transfer,mean_ul_dl_ratio,mean_speed,latitude,longitude,observation_count,hour_of_day,day_of_week,date
square_85899345998,2022-07-21 05:00:00,61.02087155963302,17.58577981651376,2.0961722333715596,0.7028820828440676,5.116090532110092,-37.74118420183486,144.80195405504585,109,5,3,2022-07-21
square_85899345998,2022-07-21 06:00:00,87.30752377717391,33.9898920938243,4.051254245923913,1.0664442491755348,7.414887754076087,-37.74200613994565,144.8034920713315,2944,6,3,2022-07-21
square_85899345998,2022-07-21 07:00:00,102.48861722797926,32.01427461139897,3.815172568207578,0.8638727133137271,8.765984997409326,-37.740826155440416,144.8030917784974,1544,7,3,2022-07-21
square_85899345998,2022-07-21 08:00:00,83.94000477099236,30.912662213740457,3.683152321385973,0.8001153055139991,8.258227045801528,-37.74056066221374,144.80027020896947,1048,8,3,2022-07-21
square_85899345998,2022-07-21 10:00:00,54.92313186813187,34.19048351648352,4.073282709478022,1.0598794965945646,7.278811806593406,-37.73998625274725,144.7993865912088,455,10,3,2022-07-21
square_85899346000,2022-07-04 05:00:00,36.019354838709674,35.4741935483871,4.227096774193548,0.7912055096041481,63.513384129032254,-37.745333903225806,144.80876522580644,31,5,0,2022-07-04
square_85899346000,2022-07-04 10:00:00,438.375,9.43,1.13,0.0,0.15742,-37.745598,144.811069,2,10,0,2022-07-04
square_85899346000,2022-07-04 11:00:00,109.46447147651006,31.055923539744125,3.6997937093645135,0.9316689236645993,5.258579986577181,-37.745580786912754,144.80984823489933,596,11,0,2022-07-04
square_85899346000,2022-07-04 12:00:00,80.1334051724138,26.75543103448276,3.187749865301724,1.1206984162896627,28.70111455172414,-37.74534081034482,144.80792362931035,116,12,0,2022-07-04
square_85899346000,2022-07-07 05:00:00,53.60154320987654,21.793218717849793,2.5963225790895064,0.9367554581606202,18.33740651851852,-37.74270166255144,144.80731621399175,243,5,3,2022-07-07
square_85899346000,2022-07-07 06:00:00,55.23537106246663,27.626278697277094,3.291515971202616,1.1792215544834534,5.182832382274426,-37.74174623545115,144.8067176588361,1873,6,3,2022-07-07
square_85899346000,2022-07-07 07:00:00,73.54234453781513,29.131056171218486,3.4709043723739494,0.9794777686865963,4.814137356638655,-37.741874012100844,144.8084687005042,2975,7,3,2022-07-07
square_85899346000,2022-07-07 08:00:00,71.9439530162413,30.965516422563805,3.689445296639356,0.9464376139250811,5.793164498839908,-37.7428754361949,144.80996915023204,1724,8,3,2022-07-07
square_85899346000,2022-07-07 09:00:00,73.33981481481482,21.75084656084656,2.592571304563492,0.6625680372997784,34.66224757671957,-37.74239655555556,144.80800777248677,189,9,3,2022-07-07
square_85899346000,2022-07-07 10:00:00,73.53061622464898,32.92110922874415,3.9226685903373633,0.8426294651462397,12.565747769110764,-37.742089023400936,144.8076055600624,641,10,3,2022-07-07
square_85899346000,2022-07-07 11:00:00,94.092277486911,14.873563302724149,1.7722711597063154,0.6193463586989151,7.081004431937173,-37.74487805431937,144.80973628730368,1528,11,3,2022-07-07
square_85899346000,2022-07-07 12:00:00,161.94437919463087,24.72244966442953,2.9453929189387584,0.8634880095823182,3.863272,-37.745231,144.809929,596,12,3,2022-07-07
square_85899346000,2022-07-08 04:00:00,89.07944444444443,72.60844444444444,8.655034722222222,0.35671958485426963,3.863272,-37.745231,144.809929,45,4,4,2022-07-08
square_85899346000,2022-07-08 05:00:00,111.19808781869689,31.535413614332505,3.759264133874823,0.7575829992075866,3.863272,-37.745231,144.809929,1412,5,4,2022-07-08
square_85899346000,2022-07-08 06:00:00,288.168359375,14.320625,1.7058587646484376,0.6938214342210023,3.863272,-37.745231,144.809929,64,6,4,2022-07-08
square_85899346000,2022-07-11 05:00:00,49.092424242424244,44.4130303030303,5.294242424242425,0.661766845860121,61.92133939393939,-37.74520175757576,144.80879336363637,33,5,0,2022-07-11
square_85899346000,2022-07-14 05:00:00,137.6285234899329,36.93825503355705,4.4014765100671145,0.2634177313935347,11.9602284295302,-37.74461938926174,144.80791882550338,149,5,3,2022-07-14
square_85899346000,2022-07-14 06:00:00,131.90343406593405,23.889354395604396,2.8464328103537087,0.9782587788489011,7.183829137362637,-37.74220366208791,144.8069940357143,728,6,3,2022-07-14
square_85899346000,2022-07-14 07:00:00,121.40447222222221,33.766577777777776,4.023831163194444,0.5538065375264555,5.055920902222222,-37.74150486333334,144.80600620444443,900,7,3,2022-07-14
square_85899346000,2022-07-14 08:00:00,107.5598623853211,36.42538226299694,4.340244648318043,0.6183300625727358,8.751232379204893,-37.74292205810398,144.8071567584098,327,8,3,2022-07-14
square_85899346000,2022-07-14 09:00:00,133.98936781609197,27.325747126436784,3.2555035470545977,0.8037501290841408,11.30102108045977,-37.74189474137931,144.8063186494253,174,9,3,2022-07-14
square_85899346000,2022-07-14 10:00:00,182.85681818181817,34.82666666666667,4.151422821969697,0.441076413721232,53.43749575757575,-37.74525793939394,144.8087135151515,33,10,3,2022-07-14
square_85899346000,2022-07-14 11:00:00,213.79754545454546,20.86181349431818,2.4854284090909093,0.9224207717135402,25.21149824,-37.74430121454545,144.81002373090908,275,11,3,2022-07-14
square_85899346000,2022-07-14 12:00:00,150.75273270708797,27.076012622758327,3.2262671461357812,0.6479703556980762,24.053776,-37.744881,144.809905,1171,12,3,2022-07-14
square_85899346000,2022-07-14 15:00:00,122.93244047619048,54.76869047619047,6.528831380208333,0.28144335081981625,24.053776,-37.744881,144.809905,84,15,3,2022-07-14
square_85899346000,2022-07-14 16:00:00,91.74805825242717,74.86533980582524,8.924998103762135,0.16077612572332464,24.053776,-37.744881,144.809905,103,16,3,2022-07-14
square_85899346000,2022-07-15 04:00:00,124.09304511278195,0.12142857142857141,0.01443609022556391,0.6910994764397905,24.053776,-37.744881,144.809905,266,4,4,2022-07-15
square_85899346000,2022-07-15 05:00:00,215.29245014245012,64.77229344729345,7.720624165331197,0.280381257230274,24.053776,-37.744881,144.809905,702,5,4,2022-07-15
square_85899346000,2022-07-15 11:00:00,84.018,16.278666666666666,1.9396,0.4319881997412326,18.598870506666664,-37.74531308,144.80923709333334,75,11,4,2022-07-15
square_85899346000,2022-07-18 05:00:00,34.15791139240506,43.92810126582279,5.237166732594936,0.8996725560623992,25.23509412658228,-37.745236481012654,144.8079538227848,79,5,0,2022-07-18
square_85899346000,2022-07-18 11:00:00,292.40526315789475,16.578684210526315,1.9758408717105262,0.15673725863700083,12.048380947368422,-37.74556123684211,144.81154042105263,38,11,0,2022-07-18
square_85899346000,2022-07-18 12:00:00,148.09876273653566,46.31333555085517,5.521075043213246,0.33495691706965497,0.22779599999999997,-37.745577,144.811631,687,12,0,2022-07-18
square_85899346000,2022-07-19 05:00:00,117.35,26.7625,3.189326171875,2.9408280578443815,0.227796,-37.745577,144.811631,4,5,1,2022-07-19
square_85899346000,2022-07-21 05:00:00,113.58513513513512,41.92702702702702,4.996486486486487,0.23406960939265367,58.13748345945945,-37.74563527027027,144.8086784054054,37,5,3,2022-07-21
square_85899346000,2022-07-21 06:00:00,127.48497210599722,34.38962005317294,4.0988181550732214,0.610882197458863,4.636279235704324,-37.741974027894,144.8057102203626,717,6,3,2022-07-21
square_85899346000,2022-07-21 07:00:00,151.21701005025125,28.664471262562813,3.415643314227387,0.6818648739859108,5.850211139698493,-37.74120135979899,144.80666701507536,995,7,3,2022-07-21
square_85899346000,2022-07-21 08:00:00,123.31185770750987,47.59288537549407,5.6714097496706195,0.3574810333464853,4.688080574440053,-37.743180828722004,144.80709729907775,759,8,3,2022-07-21
square_85899346000,2022-07-21 10:00:00,179.9283561643836,35.70424657534247,4.255587007705479,0.29414753711000147,19.148117216438354,-37.74391680547945,144.80998118904108,365,10,3,2022-07-21
square_85899346000,2022-07-21 11:00:00,186.82210752688172,7.752155535954301,0.9239734543010752,0.3900241066812622,23.82104531612903,-37.745306107526886,144.8103149139785,465,11,3,2022-07-21
