kmeans_cluster,datetime_hour,svr1,upload_bitrate_mbps,download_bitrate_mbps,target_latency,target_throughput,latency_lag_1h,throughput_lag_1h,latency_rolling_3h,throughput_rolling_3h,latency_rolling_6h,throughput_rolling_6h,hour_sin,hour_cos,dow_sin,dow_cos,hour_of_day,day_of_week
0,2022-07-05 04:00:00,35.38179218303146,4.1084382871536524,13.88497061293031,45.44302734375,99.25257142857144,61.70084905660377,0.0,47.90980625539179,15.273937913522673,58.01686946241401,34.3673243412454,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,4,1
0,2022-07-05 05:00:00,41.453125,20.60535211267605,78.56,46.537091280653954,31.06765269461078,40.691110581506194,17.993408900083963,49.27832899395332,39.08199344288513,56.53076307009327,45.50722659688449,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,5,1
0,2022-07-05 19:00:00,55.63971951480075,12.035179224062725,21.32755741326592,65.47088864483224,38.14309294140323,63.704689706330576,37.84047833678861,61.90378789017216,34.59559753190879,62.83450876196093,33.547873264217735,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,19,1
0,2022-07-05 20:00:00,68.20719761694012,12.064355211358663,21.974237654324604,84.22636069530489,28.504340638663457,78.05582387966084,31.33302829842995,79.93903598763414,33.2684834105612,80.45184680165652,32.12316390119191,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,20,1
0,2022-07-05 21:00:00,56.385017399776096,9.49602539938498,11.95219964886705,88.92903130691083,26.617472523472752,122.99091978002642,26.96104563389469,86.49661578197153,24.000508614241685,86.83462769538995,24.39029604120374,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,21,1
0,2022-07-05 22:00:00,42.26377342067045,9.110645969750916,13.536806114163518,85.63426552991389,22.338599400157214,92.50523986895051,33.45030088560026,75.97894574385408,27.863666430926457,76.05134260040171,26.110367083508677,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,22,1
0,2022-07-05 23:00:00,77.82748189854956,9.402616503196588,14.13842692489271,72.88664986807129,30.806284703849144,70.7250455525548,23.98599826042103,80.27863010006094,26.01965657103874,82.56393032809675,25.51399177930687,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,23,1
0,2022-07-06 00:00:00,53.67918869253787,12.2589362796537,17.092626476997417,70.45256659962541,30.64456473283603,106.75022708635139,26.77982654726035,83.82242539493816,29.052041077126777,87.74078531478378,30.463112379844578,0.0,1.0,0.9749279121818236,-0.2225209339563143,0,2
0,2022-07-06 01:00:00,52.037885118930824,13.200454845459761,20.494856500739036,92.8503098619813,31.909508107851558,80.87961900802448,23.766154681149118,75.52920558052395,29.77879694925164,77.36541961212308,29.733544728339666,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,1,2
0,2022-07-06 02:00:00,82.04135770421026,11.365045587016487,14.872426699277385,55.76306854877116,34.10009674195582,67.72481551473228,29.665647101908597,84.47258432996435,26.345268775258724,84.07240196875739,28.709117337734938,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,2,2
0,2022-07-06 03:00:00,70.37163840228365,11.574056789878009,25.29631849604308,72.92198397911052,44.49053334710485,62.410768609435436,33.63065511095025,76.96724445204912,33.366242706474026,80.96469543560998,31.85992036216664,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,3,2
0,2022-07-06 04:00:00,60.014752268697535,12.056825329791852,52.886934085188436,54.99554747785497,20.67732675842216,65.11017949682882,28.31171112630756,73.63222220586803,44.42913772925483,76.40268886406483,37.227272979447505,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,4,2
0,2022-07-06 05:00:00,21.91904761904762,0.0,0.0,73.40299342105263,54.15901325478645,44.39653344208809,26.873429951690824,41.81037940716661,21.28617122791608,38.0206005710462,24.230473675014323,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,5,2
0,2022-07-06 19:00:00,52.08229433956335,10.391787507108393,17.38135626066834,102.75658953504436,36.01802361674935,116.48136164060973,38.55963208632153,86.7934247036884,32.139197421311685,90.70787857153317,33.23953641322632,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,19,2
0,2022-07-06 20:00:00,56.83821853419263,11.232249147403307,21.003209636991865,94.3207836063375,34.096304258500254,56.40432135016301,32.5517543486195,95.87590122756973,31.20961358600061,99.78649554926396,31.587293983287076,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,20,2
0,2022-07-06 21:00:00,56.04445827865468,12.181855256390032,16.424644197446895,84.08906120014154,29.354661681840557,63.05376793429074,29.876469830272903,59.20978414792571,30.106428224845192,90.03551917899733,30.42689227266892,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,21,2
0,2022-07-06 22:00:00,46.535233437905184,11.576560483621074,15.928428786862332,85.7217397963117,26.906435629733227,86.00096845033657,38.69418158886414,67.08751765699398,31.137746102037056,81.89581934780979,29.982066230807487,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,22,2
0,2022-07-06 23:00:00,75.20940087006716,11.18808481062864,16.378312726031837,74.65186447784102,19.24257076085063,73.13760848230147,32.15426342618845,83.76796172249381,33.02286231024719,86.24189790907293,30.2990592390183,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,23,2
0,2022-07-07 00:00:00,104.76025321879347,12.67186432219167,21.046446632084333,148.657515830523,36.105716009462235,99.08579278797242,28.942653571486815,90.35520128282627,31.360431168541613,76.75582289764428,31.030589169228097,0.0,1.0,0.4338837391175582,-0.900968867902419,0,3
0,2022-07-07 01:00:00,69.44333895576938,3.7650199055736184,8.610928865809147,85.78985982231141,40.078218778522135,100.46744725226104,27.11934977433255,86.7040317167864,23.70465058319036,82.89618130233717,27.809594010344536,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,1,3
0,2022-07-07 02:00:00,95.21232839145374,12.979870999435747,28.53805461520041,93.30506241341975,65.07713383857848,82.2276804868895,15.450772125973929,91.59261764005825,29.58535531935472,82.54043058788925,31.818013864424266,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,2,3
0,2022-07-07 03:00:00,87.3529837261485,23.173743310554055,55.09015192804502,89.21719650720222,24.743633956207987,82.82554894490362,42.678140648212896,77.07050866042457,45.69999116705424,74.1336109150384,41.39004797366095,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,3,3
0,2022-07-07 05:00:00,31.168115942028983,24.074213836477988,55.89811320754716,68.25268404907976,107.91175617375815,91.40437279151944,68.64947368421052,66.99699926117178,62.449477184202806,57.92480966333156,44.73014579318095,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,5,3
0,2022-07-07 18:00:00,19.85,24.074213836477988,55.89811320754716,63.7817853705486,51.35248520710059,68.25268404907976,107.91175617375815,63.552946254643366,94.90225394754452,66.37393180634389,70.26792513169174,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,18,3
0,2022-07-07 19:00:00,49.25105872412474,10.975547206133445,18.817056788671596,75.13418815269164,23.566689593759286,101.4443662790386,45.41955071196271,86.49646867610247,37.39858875208708,76.07507871113674,35.74784312854679,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,19,3
0,2022-07-07 20:00:00,91.33549320560338,10.413550105761907,14.954912311545565,97.37133464317111,25.48036256531068,74.10830964096964,37.09798174532606,86.45397054671888,31.03628217497005,77.09310073027069,30.140393250571933,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,20,3
0,2022-07-07 21:00:00,68.91189226467655,10.943799550987714,14.91908014550831,84.38470945739131,31.076616435765885,94.04148342976633,29.49130230413722,87.38454065782634,30.032805138053963,77.17716167646921,30.310874462532926,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,21,3
0,2022-07-07 22:00:00,97.65783106266598,9.717118688720005,17.893149690260927,99.4842185064857,28.190054421694914,86.12233464952084,36.2421665430557,91.5853156875609,29.067041012685237,81.74709610482665,26.936890719843017,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,22,3
0,2022-07-07 23:00:00,81.21324135966485,12.065178493382767,16.771911633000947,108.28790612088346,34.92808167405508,110.95306171725653,28.723698673654,99.89613549225376,31.36529600820381,85.73125163722874,27.597716026468863,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,23,3
0,2022-07-08 00:00:00,81.77000794763018,11.515136709087287,23.346362359444704,149.86750038740468,39.56886167597724,88.95562116907657,28.083858457089185,104.71475676743536,31.357029293971184,90.12960117723472,31.951394415634873,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,4
0,2022-07-08 01:00:00,46.66811950583526,5.225767356940968,11.183445219008307,81.38359711396618,35.17202167530716,77.70771261532344,42.82537380181503,69.53072228359957,31.144121679471304,64.32593484444129,29.04257644166814,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,1,4
0,2022-07-08 02:00:00,107.2594222331894,10.376220460571199,23.948910444854896,88.69863005409854,38.12717231056176,72.80336917575937,29.964724979533138,96.7163777516741,36.75728162495815,90.99007859761502,36.282330457314416,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,2,4
0,2022-07-08 03:00:00,62.82987780042084,11.199780046595269,28.863872271884386,60.891238620983366,22.641430157769236,126.10327563294526,35.1918547140631,98.32488938564474,34.680129719837645,93.75064500197777,39.213739204252114,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,3,4
0,2022-07-08 04:00:00,16.194006309148264,12.488693586698338,34.497166666666665,75.17977081384471,38.88058600127551,52.24668711656441,47.03208333333333,64.33088482311491,47.00407738095238,63.43733991223144,63.7982052050173,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,4,4
0,2022-07-10 19:00:00,51.28177599604634,13.047030778006915,19.61110807988955,66.57770801126904,24.47551980843728,82.61006065395902,37.874250612872515,87.85181408479703,32.7604058896488,91.83143615792983,34.68129899157887,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,19,6
0,2022-07-10 20:00:00,56.83031879456357,11.997021249559417,13.284203369813497,52.58993025694069,24.26241480091985,69.86535752273338,28.5114223635871,72.31816183497011,26.43498148179611,71.6555931797859,26.75284465845809,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,20,6
0,2022-07-10 21:00:00,58.09446336828168,9.681053838888124,15.40210658905285,73.20596573856395,28.977283865479304,62.778109563172315,27.6073595644002,66.03761838045776,26.98023505228267,67.72531348047302,26.74667839836179,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,21,6
0,2022-07-10 22:00:00,49.8317834681249,11.091036480030395,14.622200933226907,74.9129221076353,21.460277471363376,90.67079394266091,30.26442044808176,80.70081828537019,29.237146413234523,78.93037724236503,30.228687996612855,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,22,6
0,2022-07-10 23:00:00,61.23692452859663,8.335626940301069,10.8614555597344,60.648750876158715,26.152432760801506,63.42130571222018,27.870978865889892,70.03850614993371,25.37324395650781,73.99346063416874,28.311887753219967,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,23,6
0,2022-07-11 00:00:00,54.47023376384599,11.85580878531749,13.83042192047904,75.33769748329178,35.23629159792448,67.30217729798011,18.852620099235622,66.89048537337332,25.045999692684493,76.335918227901,28.033977370271174,0.0,1.0,0.0,1.0,0,0
0,2022-07-11 01:00:00,54.47625479581681,11.09663533606007,14.710228487435357,61.319310573813326,33.65476212960555,70.7332793701055,25.929127405351927,67.20281356277042,25.416727771608215,65.12284906282402,25.44671898704947,0.2588190451025207,0.9659258262890684,0.0,1.0,1,0
0,2022-07-11 02:00:00,56.04625986507007,12.66302215875167,23.743841171207887,91.44175527729394,64.13463374445905,58.73753668755072,28.407153810495902,71.0342789565614,30.32329085735025,82.32525323261663,31.776106573402547,0.4999999999999999,0.8660254037844387,0.0,1.0,2,0
0,2022-07-11 03:00:00,93.02654434107478,18.4611375268185,60.85138282330889,67.13144905748231,29.548861049701287,72.75301799327198,35.502075305190246,76.52260223064226,47.502591417001064,80.18532169663155,39.30183407042885,0.7071067811865476,0.7071067811865476,0.0,1.0,3,0
0,2022-07-11 04:00:00,29.82714416058394,12.852008771929825,36.05812115891133,66.4440243902439,107.91175617375815,36.8007858649789,80.0464347826087,43.41426476925113,55.31989740070077,51.26248315430996,50.37447230734223,0.8660254037844386,0.5000000000000001,0.0,1.0,4,0
0,2022-07-11 18:00:00,30.096097560975608,30.144628099173552,83.32479338842974,74.32151422197435,87.22818181818181,34.500669860097325,48.90297629499561,45.91516003844004,80.80627752173588,53.62870603325653,63.66193993819623,-1.0,-1.8369701987210294e-16,0.0,1.0,18,0
0,2022-07-11 19:00:00,39.88501833841975,13.640262417676622,15.229864282727332,52.33477400836949,28.87610045957368,63.76806188094719,53.999298150116665,60.99094467670664,38.7583118628642,63.145257699014316,32.38370979671846,-0.9659258262890684,0.2588190451025203,0.0,1.0,19,0
0,2022-07-11 20:00:00,44.0817466676322,12.963849430192463,19.601452366970488,92.0411261470224,29.64279348287885,87.89237198593248,28.059562008123837,75.25368028467662,30.889349266953438,71.8229532493656,27.717672422068354,-0.8660254037844386,0.5000000000000001,0.0,1.0,20,0
0,2022-07-11 21:00:00,90.90983806493344,12.442119718955816,16.67695505011676,72.34569069436667,28.54493447246994,60.44323371900078,31.617252932327258,83.83564638093233,30.461665498074247,78.55192186958014,29.606973364011505,-0.7071067811865477,0.7071067811865474,0.0,1.0,21,0
0,2022-07-11 22:00:00,48.66979939257313,13.144210557603044,17.397641810432223,67.89146226520076,27.652380875671582,72.72129986019709,31.42758451139567,61.99950156870323,34.198224562254865,64.77848807682233,31.444040306945606,-0.5000000000000004,0.8660254037844384,0.0,1.0,22,0
0,2022-07-11 23:00:00,62.90880529762259,10.642874768017911,15.272051454079618,77.31805762714883,25.109909052572135,70.26003210481711,41.96931420292476,76.21189442973079,35.314470274793614,71.72782026823464,33.09884426229415,-0.2588190451025215,0.965925826289068,0.0,1.0,23,0
0,2022-07-12 00:00:00,59.547330477461685,10.008850530742684,11.512879205978184,100.15177906169362,35.13598094524058,70.00208197417963,29.481213548981714,71.35281169024805,34.223411506206766,68.44073267773655,33.32376133745384,0.0,1.0,0.7818314824680298,0.6234898018587336,0,1
0,2022-07-12 01:00:00,55.93862277895685,9.297339075821695,14.750083157098612,62.58475204694178,33.58484658982104,56.499600983650886,25.615646425262828,61.036138962637146,26.53868254034915,66.8266172860828,30.23761329972665,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,1,1
0,2022-07-12 02:00:00,101.58193117344156,11.258133219276283,22.655709196715776,77.96008595677623,54.925351723888156,58.74658395850702,20.08863423367638,75.1035868986529,27.22377808976743,77.03283665127543,32.54540861665217,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,2,1
0,2022-07-12 03:00:00,62.58032732343514,13.95985881204031,39.85935189894301,73.63085123584641,36.74961022759671,80.75862167657499,38.00891990088264,69.76894063205631,37.2440303769671,76.69411438207518,40.284032329962024,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,3,1
0,2022-07-12 04:00:00,66.95460168697282,15.25923469387755,47.89232142857143,86.79645161290323,97.3332584269663,33.95738202811245,54.614512315270936,53.80623316377768,50.60653894160556,59.03751666620364,37.36526355243032,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,4,1
0,2022-07-12 05:00:00,82.52516129032257,21.3214606741573,76.01179775280899,66.44108556832695,100.64998890122088,81.15184864104968,63.15155612244898,67.30189409402179,71.69977562156207,62.984226404717816,49.992211852349534,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,5,1
0,2022-07-12 19:00:00,63.60380495527188,7.954429050861569,20.762058938441594,87.46682588004435,35.523155482061796,65.60247250791886,35.28524088976992,67.14195590607116,31.793527084215743,80.29283769954257,32.658968412891184,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,19,1
0,2022-07-12 20:00:00,45.70768121653835,13.355588358414588,26.112158531414497,44.56592243878528,33.60827111567039,82.10647236427371,23.28843914173285,67.49665170440919,30.123109535430338,75.72987664997949,27.58363130990267,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,20,1
0,2022-07-12 21:00:00,38.083145926755826,14.425201485751138,21.230293034701486,62.48544028278578,29.85827530515159,53.48819798223196,36.38608156041591,54.34603442430256,32.065706743264684,64.28869835128086,28.755499472838682,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,21,1
0,2022-07-12 22:00:00,68.37524330280294,12.96740167443831,19.775701292008243,60.97644837799219,33.140468971193116,66.83242418504148,42.29103498642467,70.62833378160322,35.34270280645951,77.74430592308272,30.49592227971671,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,22,1
0,2022-07-12 23:00:00,54.83207120346795,13.094022823778163,19.402744727928138,102.49461433822714,33.53516268002681,72.51909811646165,36.94532362841776,68.86162984942122,38.34891777297315,73.17563228415852,34.54021082134636,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,23,1
0,2022-07-13 00:00:00,69.25162413709702,12.150872838110747,22.209039532787944,100.21094360343285,46.959904880433136,96.6906158467005,31.339802999966317,78.60710446829617,32.453899237717536,81.94228788891557,30.580978902731985,0.0,1.0,0.9749279121818236,-0.2225209339563143,0,2
0,2022-07-13 01:00:00,73.1097961686924,12.380909764886573,19.305567547757914,64.43066484205839,30.1770203146138,57.249771024901534,33.42232745615619,65.37032629495388,31.974888667597416,63.46103356034714,32.58691300154119,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,1,2
0,2022-07-13 02:00:00,107.21293009782644,12.163426625470134,32.501618804855745,111.41070749663221,49.19514157120982,85.5112323947765,36.017662674995265,95.81126600743646,39.58761398859951,85.98482356920171,37.09424175108075,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,2,2
0,2022-07-13 03:00:00,119.028606360334,14.606231894187395,48.55093984875774,117.83050254747019,31.803488200686868,103.04948993335968,35.41778154632551,100.19263543434987,45.72828488332111,87.12521396558728,41.764493318903796,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,3,2
0,2022-07-13 04:00:00,236.6443346007605,12.84739365815932,72.77246713070379,71.21850775193798,107.91175617375815,200.99843907351465,61.41207184628237,182.47656603049333,67.74802040476395,130.30318065229332,77.39647744415466,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,4,2
0,2022-07-13 05:00:00,35.774289405684755,25.35884529147982,83.09949551569507,113.61735294117648,50.56382537385432,242.63705323193915,85.61986078886311,171.6180000191306,85.16342448077346,128.64762383744136,84.94760822494233,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,5,2
0,2022-07-13 19:00:00,94.084759340188,10.275286879919626,18.1513888515965,101.70294240586168,32.303474086925355,100.7507043229724,42.93301223236653,103.13856524090215,36.41716866610851,98.63325128722447,35.19684775006802,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,19,2
0,2022-07-13 20:00:00,89.01304031205922,11.454494105050294,14.555857364602753,85.39457501422675,32.29316485459948,72.79423448723267,26.9297239330771,81.17678525973726,27.633578608059473,74.98131557294609,30.216758219345763,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,20,2
0,2022-07-13 21:00:00,82.92074768595668,13.204261880893839,16.761155658132484,124.41512166243866,27.21523191442635,87.03226262423001,26.716800386844156,91.18809948293332,28.053587032743177,84.10304911218216,29.04977255427498,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,21,2
0,2022-07-13 22:00:00,101.31761031212496,11.734316236909095,21.105545649724267,90.74159123254793,33.510563716804796,95.2380648913535,40.63848115018876,98.66388026166668,37.1902460886479,91.3765442903781,35.25285826086649,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,22,2
0,2022-07-13 23:00:00,97.77830969468057,11.829347810374529,21.301830207976085,104.9036133534019,33.144240709975264,124.92126557918499,38.439593876360426,107.39529276090657,37.33401179997008,99.64824610450404,35.258300784101536,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,23,2
0,2022-07-14 00:00:00,102.29568041957148,12.598104647366931,18.50916404695825,112.43098646424649,34.22219193692072,93.90839320857165,31.367663746622878,108.54300232654145,31.78271890651185,101.12668951049068,34.464814880481626,0.0,1.0,0.4338837391175582,-0.900968867902419,0,3
0,2022-07-14 01:00:00,113.2746073815483,9.734917486098587,18.310755162064133,123.19866641144192,33.22878792956502,148.6020983663202,33.367912211690275,120.81334658016979,30.912833029693804,118.73165268371395,34.02091268163606,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,1,3
0,2022-07-14 02:00:00,103.62549745163317,11.42076881627045,20.93238150636127,150.59655034392483,37.64730859062274,104.6307329864487,31.14670961425536,115.88692773883668,34.333578216430745,110.59493860620229,38.374215857490285,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,2,3
0,2022-07-14 03:00:00,151.56479719167285,10.522085273920954,29.39861219523778,99.379723939819,26.8412445263015,113.17474110474247,33.06123829478708,126.54651309470025,35.271787764448305,119.07423426465695,37.99447098099719,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,3,3
0,2022-07-14 04:00:00,41.87152542372882,22.400068694798826,50.98616290480864,67.5883595113438,47.88778433476395,87.40866369710467,58.576106870229005,71.81639126553323,57.88181870563176,107.15368128694222,69.7145805144646,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,4,3
0,2022-07-14 19:00:00,71.85499194317899,10.031078725543134,14.349279871587198,80.20158087938539,36.493898220373566,112.83366940267564,38.751885005253214,98.93891330462249,32.59741523581679,101.00600361765282,34.09000034860156,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,19,3
