square_id,latitude,longitude,speed,svr1,upload_bitrate_mbps,download_bitrate_mbps,measurement_count
square_77309411375,-37.75668022208589,144.787511900818,11.252467193456033,236.72907356264122,4.365337423312884,7.129578716129857,4890
square_77309411377,-37.75616992617449,144.79377797174965,13.093239942562821,136.28806682577564,6.057187155674484,18.992155576105777,6407
square_77309411379,-37.75684972295009,144.80209336434564,8.15207587438049,139.7244713870029,7.149977968946706,18.949642386746618,20379
square_77309411381,-37.75738299861966,144.8081288448715,7.830930294754725,202.5717424390244,7.432055638139733,18.213152072701543,18836
square_77309411383,-37.75655648209477,144.81517594601507,6.646780378567582,329.5413775850567,6.117431340872375,13.658688059012352,7428
square_77309411385,-37.75702037558363,144.8236744084043,35.04055249354573,172.5134134379598,10.850799226999793,21.23825745635698,14564
square_77309411387,-37.75655923402163,144.82982138479187,16.14232002818748,228.64378409976615,8.341311610301984,17.134119525207254,12204
square_77309411389,-37.754619822916666,144.83733271875,24.256840083333334,270.08395061728396,11.703125,60.904270833333335,96
square_77309411391,-37.757757577096484,144.84771443101894,7.131753074842201,200.8488599348534,5.020611274369267,17.76464232726491,1109
square_85899345923,-37.74879644790047,144.73795159875584,42.88259051944012,155.21233644859814,11.164230171073095,26.014283631415243,643
square_85899345924,-37.74830696774194,144.74316653598015,49.8936060942928,142.3140350877193,15.52605459057072,33.716153846153844,403
square_85899345926,-37.746827852040816,144.74853995408165,33.429714979591836,132.86172839506173,8.14234693877551,15.579079440369899,196
square_85899345928,-37.749570136018114,144.7606630765001,5.336277857350801,230.33784995064164,6.779243206741663,23.313612886072555,6183
square_85899345930,-37.74936997133331,144.76558770313878,6.3415047943893,192.26632145627082,8.769071327277604,19.850294237596298,26093
square_85899345932,-37.749060858455664,144.77210350877192,10.437143047141662,52.56953775038521,13.210565181025212,17.73787219761919,8379
square_85899345934,-37.74976582612029,144.77964890304992,20.41892985040041,73.12141934843066,12.388369461129974,19.248072250152344,11738
square_85899345936,-37.74858850878256,144.78603026650515,7.3926859454875835,102.02935169793398,9.335102339181287,16.41987015063701,4953
square_85899345938,-37.74785411886743,144.79513671659706,5.960387003131524,49.4429486202165,13.501137000442414,16.23824842620926,7664
square_85899345940,-37.749840806481,144.80211243123532,5.338974026748478,49.0406289017341,12.905286157726259,16.676885564191483,20861
square_85899345942,-37.749804488625315,144.80813711083024,7.065215073692396,331.2263537009439,7.281411627454793,14.476034184054782,5143
square_85899345944,-37.74918688033797,144.81727962030905,8.091883671157799,364.6275895263766,4.622721321458476,15.803883033131614,13137
square_85899345946,-37.74944164025675,144.822917878044,8.455591799108236,303.0251232119245,7.666835089438862,16.004003915821794,20409
square_85899345948,-37.74989713712444,144.83059594692796,26.920168134317496,162.73048191278494,9.983990336112143,22.199696808793078,19238
square_85899345950,-37.74831886862245,144.83675585076531,78.01943963392857,110.00173978819969,11.72938618925831,25.249376598465474,3136
square_85899345984,-37.743930515859766,144.73652214858097,44.98056903505843,48.316409266409266,16.10884808013356,27.598848080133553,599
square_85899345985,-37.74553666371681,144.74110143362833,57.98467773451328,67.65979381443299,15.146017699115044,31.893539823008847,113
square_85899345986,-37.74215727272727,144.74939098579546,58.03191490909091,127.07118644067796,9.989488636363637,25.506704545454546,352
square_85899345987,-37.74497058803611,144.76112503103838,6.25486348758465,94.23193612774452,10.470372460496614,17.48464446952596,1772
square_85899345988,-37.74237236079025,144.7657930966303,6.323880981757349,95.13250398425049,10.928888313550544,16.268568027812076,25106
square_85899345990,-37.74254724863553,144.7718903910359,7.338762317878604,101.33503294999353,9.483952652248465,20.219426860065546,18139
square_85899345992,-37.74236431556795,144.77947312036733,14.530042858204876,93.70391382176193,9.138033907883583,18.214549726043728,18294
square_85899345994,-37.74375045226983,144.78666184910196,9.566983863668506,101.69665125495378,7.572161760333036,13.239897134255129,7071
square_85899345996,-37.74444838300555,144.79511072125567,8.001250795763994,54.25306811509102,13.52591876230142,15.90230217229896,7932
square_85899345998,-37.74184349767991,144.8020770314589,8.169788192371215,61.50382788233145,13.195000811161583,14.454568730576483,25430
square_85899346000,-37.74255739235218,144.80812146625965,7.995798039631533,143.06899224806202,10.639747739944784,19.506763082014967,18672
square_85899346002,-37.74223405026879,144.81659994284638,9.3135605805904,325.66681321292776,7.613359695092902,21.68364607588435,10603
square_85899346004,-37.74191596675954,144.82318597518304,10.39728376336422,145.40595015576324,12.53154722384951,21.487400788928756,15433
square_94489280512,-37.74411713297872,144.82811442857144,37.693280334346504,77.91998175182482,12.699399696048632,17.140349544072947,1316
square_94489280514,-37.745604442028984,144.84034462608696,91.74098871884058,204.22446043165468,6.81985443959243,16.001069812136098,690
square_94489280516,-37.74313678707361,144.84501586391383,87.6788802298025,232.85698147311342,6.339493120926865,12.90347948299466,2785
square_94489280518,-37.739641201137175,144.85070399538023,41.58057485714286,133.26450887061878,7.31986301369863,18.12551067381326,2814
square_94489280554,-37.737555,144.73920075,57.479135,305.0833333333333,5.25,7.75625,8
square_94489280555,-37.732781171122994,144.74348118181817,11.380203272727272,26.37169811320755,12.964285714285714,10.031530612244898,187
square_94489280556,-37.73529110416667,144.7488676273148,55.95246966666667,128.95054347826087,9.71875,28.77733796296296,432
square_94489280558,-37.73672264406942,144.76600201449276,6.044022307017544,132.16574710055173,11.936683829138063,12.830749509856501,10488
square_94489280560,-37.73606172395686,144.77202050851545,7.520602703945501,292.56204936956135,6.726643942621787,17.03053709689231,7046
square_94489280562,-37.73539930978261,144.7802740397688,16.59285180883368,194.08505515088447,6.433152939105949,16.691481051043866,11592
square_94489280565,-37.735090544752836,144.786958124651,6.105050629660043,139.3194865134865,8.737401847575057,16.955371722023465,6089
square_94489280567,-37.735182420707396,144.795431398328,6.995918685530547,134.3401652119701,8.271117563556588,15.355691843302361,7775
square_94489280569,-37.73615778285226,144.80192883140373,7.547427844208505,144.6819758818598,7.776712402186729,13.836612985214117,18743
square_94489280571,-37.73523895911201,144.80899203664984,7.007879866478305,152.21771568486244,8.566464937185541,17.125294836655343,24775
square_94489280573,-37.73512549884118,144.81599768627535,8.437161730226286,220.5485408353957,7.724372418443901,16.711743647692668,23731
square_94489280575,-37.73570648989804,144.8232045705886,9.40481314743229,89.47320522117477,13.205611038107753,21.62462549277267,15987
square_94489280577,-37.736392471146445,144.82880611284946,8.175451890228263,43.228185679611656,13.534421349756222,29.414139081344622,3899
square_94489280583,-37.73666223280299,144.84999820129465,29.474098150678522,70.68384050081656,13.1777185825134,25.805185450788933,12822
