square_id,datetime_hour,observation_hour,hour_of_day,day_of_week,date,latitude,longitude,speed,svr1,svr3,upload_bitrate_mbps,download_bitrate_mbps,latency_lag_1h,throughput_lag_1h,latency_lag_2h,throughput_lag_2h,latency_lag_3h,throughput_lag_3h,latency_rolling_3h,throughput_rolling_3h,latency_rolling_6h,throughput_rolling_6h,hour_sin,hour_cos,dow_sin,dow_cos,target_latency,target_throughput
square_51539607556,2022-07-21 22:00:00,600,22,3,2022-07-21,-37.79331907666667,144.75429873000002,3.9384940666666663,77.61038461538462,76.1126923076923,10.4475,28.19271666666667,44.85288461538461,38.81627049180328,62.80285087719298,16.653636363636366,81.2468103448276,25.0978125,63.04010894624381,31.370041174035425,78.18041572106937,30.509253871087928,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,120.4198051948052,36.6
square_51539607556,2022-07-21 23:00:00,90,23,3,2022-07-21,-37.79082892222222,144.7543824,5.830631022222223,116.07402597402599,115.45974025974026,9.1,27.5,81.46459134615385,38.64021666666667,44.85288461538461,38.81627049180328,62.80285087719298,16.653636363636366,82.2457603854479,38.01882905282331,78.38204992020356,31.161587204421267,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,95.56983108108109,41.42778900588768
square_51539607556,2022-07-22 00:00:00,446,0,4,2022-07-22,-37.79323566143498,144.7534416704036,23.65756842152466,91.13432432432431,89.52716216216217,14.380434782608695,27.047354223278987,120.4198051948052,36.6,81.46459134615385,38.64021666666667,44.85288461538461,38.81627049180328,99.15140920734672,38.88933522418478,81.05946224324089,34.4275825055988,0.0,1.0,-0.433883739117558,-0.9009688679024191,96.93304843304843,44.520994475138124
square_51539607556,2022-07-22 01:00:00,410,1,4,2022-07-22,-37.79268906585366,144.7541128195122,8.224379668292682,92.54643874643874,90.33732193732195,14.009668508287293,30.51132596685083,95.56983108108109,41.42778900588768,120.4198051948052,36.6,81.46459134615385,38.64021666666667,104.30756156964492,40.849594493675255,83.67383525794436,36.10981783385535,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,58.609640522875814,65.55327777777778
square_51539607556,2022-07-22 02:00:00,180,2,4,2022-07-22,-37.794055855555555,144.7523302,44.60603733333333,49.20196078431373,72.47712418300654,18.316666666666666,47.23661111111111,96.93304843304843,44.520994475138124,95.56983108108109,41.42778900588768,120.4198051948052,36.6,83.70417334566845,50.50068708626785,82.97496686555816,44.25975806954559,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,77.47633333333333,0.0
square_51539607558,2022-07-03 23:00:00,3,23,6,2022-07-03,-37.79636166666666,144.754814,100.61360400000001,32.2,91.65,14.0,13.503333333333332,51.837500000000006,27.503333333333334,51.837500000000006,27.503333333333334,51.837500000000006,27.503333333333334,51.837500000000006,27.503333333333334,51.837500000000006,27.503333333333334,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,51.556250000000006,41.475
square_51539607558,2022-07-04 03:00:00,4,3,0,2022-07-04,-37.79634275,144.7547495,100.951131,35.6,69.6,13.125,28.35,51.837500000000006,27.503333333333334,51.837500000000006,27.503333333333334,51.837500000000006,27.503333333333334,51.696875000000006,34.48916666666667,51.696875000000006,34.48916666666667,0.7071067811865476,0.7071067811865476,0.0,1.0,51.73333333333333,21.233333333333334
square_51539607558,2022-07-04 23:00:00,3,23,0,2022-07-04,-37.79631,144.75473533333334,100.483964,25.833333333333332,110.3,7.0,14.233333333333334,51.556250000000006,41.475,51.837500000000006,27.503333333333334,51.837500000000006,27.503333333333334,51.70902777777778,30.070555555555558,51.70902777777778,30.070555555555558,-0.25881904510252157,0.9659258262890681,0.0,1.0,46.35625,34.3
square_51539607558,2022-07-05 02:00:00,4,2,1,2022-07-05,-37.7963115,144.7547815,100.865476,28.7,86.75,13.125,21.175,51.73333333333333,21.233333333333334,51.556250000000006,41.475,51.837500000000006,27.503333333333334,49.88194444444445,32.33611111111111,50.37083333333334,31.127916666666664,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,52.425000000000004,84.96666666666667
square_51539607558,2022-07-06 03:00:00,3,3,2,2022-07-06,-37.79629966666667,144.75479933333335,95.70271733333334,29.099999999999998,109.76666666666667,17.5,67.46666666666667,46.35625,34.3,51.73333333333333,21.233333333333334,51.556250000000006,41.475,50.17152777777778,46.833333333333336,50.78166666666667,41.89566666666666,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,70.7,42.8
square_51539607558,2022-07-06 23:00:00,1,23,2,2022-07-06,-37.796282,144.754651,101.08216,37.0,154.0,21.0,21.8,52.425000000000004,84.96666666666667,46.35625,34.3,51.73333333333333,21.233333333333334,56.493750000000006,54.02222222222222,54.10138888888889,42.046388888888885,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,31.525000000000002,50.817499999999995
square_51539607558,2022-07-07 03:00:00,1,3,3,2022-07-07,-37.79635,144.754689,91.64622,37.0,154.0,10.5,30.8,31.525000000000002,50.817499999999995,70.7,42.8,52.425000000000004,84.96666666666667,51.112500000000004,44.97249999999999,50.547916666666666,45.90291666666666,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,125.63519417475727,23.928193277310925
square_51539607558,2022-07-07 20:00:00,238,20,3,2022-07-07,-37.789898470588234,144.7614740210084,3.8595290924369747,122.17378640776698,120.90873786407768,12.573529411764707,11.354663865546218,31.525000000000002,41.3,31.525000000000002,50.817499999999995,70.7,42.8,78.58009708737865,38.681897759103634,65.32828883495145,46.35205999066293,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,199.11986368062318,20.888488852188274
